Start Date,1/14/2025 16:31:35
Length,198.00000,mm
Rate 1,0.60000,mm/min
Geometry,Circular
Diameter,8.65000,mm
Final length,1.00000,mm

Time,Extension,Load,Displacement (Strain 1),Strain 1
(sec),(mm),(N),(mm),
334.99999,9.16507,30938.54189,0.00000,0.00000
335.99999,9.23545,30948.80581,0.00000,0.00000
336.99999,9.29423,30926.68056,0.00000,0.00000
337.99999,9.33713,30863.33275,0.00000,0.00000
338.23579,9.34138,30802.21415,0.00000,0.00000
338.93079,9.35425,30678.74908,0.00000,0.00000
338.99999,9.35543,30664.70623,0.00000,0.00000
339.54479,9.36145,30558.13313,0.00000,0.00000
339.99999,9.36143,30446.13600,0.00000,0.00000
340.05079,9.36214,30437.02841,0.00000,0.00000
340.48079,9.36098,30302.21462,0.00000,0.00000
340.85179,9.35743,30185.96172,0.00000,0.00000
340.99999,9.35727,30118.47734,0.00000,0.00000
341.17379,9.35717,30048.64454,0.00000,0.00000
341.47979,9.35299,29929.99554,0.00000,0.00000
341.78179,9.35152,29801.35679,0.00000,0.00000
341.99999,9.34908,29711.35378,0.00000,0.00000
342.07079,9.34888,29683.62570,0.00000,0.00000
342.37379,9.34574,29554.79622,0.00000,0.00000
342.68179,9.34406,29430.69935,0.00000,0.00000
342.99999,9.34294,29316.44917,0.00000,0.00000
343.03679,9.34021,29302.84739,0.00000,0.00000
343.42079,9.33828,29176.99814,0.00000,0.00000
343.99999,9.33761,29114.93778,0.00000,0.00000
344.58079,9.33580,29054.59404,0.00000,0.00000
344.99999,9.33582,29075.75369,0.00000,0.00000
345.68679,9.33871,29166.61501,0.00000,0.00000
345.99999,9.33942,29262.34007,0.00000,0.00000
346.10379,9.34237,29295.96901,0.00000,0.00000
346.42179,9.34408,29418.20621,0.00000,0.00000
346.68179,9.34875,29535.12669,0.00000,0.00000
346.90479,9.35035,29666.41188,0.00000,0.00000
346.99999,9.35259,29736.48310,0.00000,0.00000
347.09679,9.35348,29804.34895,0.00000,0.00000
347.25779,9.35713,29921.41247,0.00000,0.00000
347.43679,9.36091,30045.55702,0.00000,0.00000
347.59279,9.36430,30169.55853,0.00000,0.00000
347.74779,9.36710,30298.06614,0.00000,0.00000
347.90579,9.37181,30419.98148,0.00000,0.00000
347.99999,9.37587,30489.56394,0.00000,0.00000
348.07579,9.37684,30542.46902,0.00000,0.00000
348.25279,9.38106,30670.44020,0.00000,0.00000
348.46279,9.38908,30784.86919,0.00000,0.00000
348.80579,9.39996,30919.24191,0.00000,0.00000
348.99999,9.40971,30977.67830,0.00000,0.00000
349.41579,9.42789,31040.45391,0.00000,0.00000
349.99999,9.45626,31138.87310,0.00000,0.00000
350.25179,9.47334,31165.45677,0.00000,0.00000
350.99999,9.52612,31224.33424,0.00000,0.00000
351.99999,9.59849,31276.45254,0.00000,0.00000
352.24179,9.61952,31298.43473,0.00000,0.00000
352.99999,9.68058,31333.06503,0.00000,0.00000
353.99999,9.76204,31360.34012,0.00000,0.00000
354.99999,9.84300,31389.48679,0.00000,0.00000
355.99999,9.91718,31408.89406,0.00000,0.00000
356.18679,9.92860,31410.55107,0.00000,0.00000
356.99999,9.98392,31425.13037,0.00000,0.00000
357.99999,10.04102,31403.58925,0.00000,0.00000
358.99999,10.08931,31381.89316,0.00000,0.00000
359.76979,10.11516,31307.18470,0.00000,0.00000
359.99999,10.12133,31285.94160,0.00000,0.00000
360.79679,10.13536,31187.21247,0.00000,0.00000
360.99999,10.13905,31141.32881,0.00000,0.00000
361.42079,10.14125,31057.73926,0.00000,0.00000
361.95279,10.14388,30925.65536,0.00000,0.00000
361.99999,10.14376,30920.36247,0.00000,0.00000
362.55179,10.14283,30815.48214,0.00000,0.00000
362.99999,10.14469,30713.46283,0.00000,0.00000
363.14679,10.14325,30678.79677,0.00000,0.00000
363.61979,10.14351,30556.44035,0.00000,0.00000
363.99999,10.13965,30449.46194,0.00000,0.00000
364.09079,10.13939,30425.51279,0.00000,0.00000
364.47979,10.13677,30306.16045,0.00000,0.00000
364.85379,10.13604,30181.86092,0.00000,0.00000
364.99999,10.13210,30132.22218,0.00000,0.00000
365.30479,10.13141,30057.47795,0.00000,0.00000
365.99999,10.12984,29936.70702,0.00000,0.00000
366.04279,10.12918,29931.15187,0.00000,0.00000
366.99999,10.13002,29898.11897,0.00000,0.00000
367.73679,10.13056,30047.27364,0.00000,0.00000
367.99999,10.13522,30127.16770,0.00000,0.00000
368.08279,10.13531,30171.38243,0.00000,0.00000
368.30579,10.13833,30298.57874,0.00000,0.00000
368.48379,10.14301,30420.17221,0.00000,0.00000
368.65879,10.14528,30554.65221,0.00000,0.00000
368.83279,10.14953,30673.27738,0.00000,0.00000
368.99999,10.15255,30790.12632,0.00000,0.00000
369.01479,10.15167,30796.07487,0.00000,0.00000
369.18579,10.15655,30927.75345,0.00000,0.00000
369.38279,10.16128,31051.19467,0.00000,0.00000
369.61179,10.16647,31166.13626,0.00000,0.00000
369.88679,10.17439,31298.55394,0.00000,0.00000
369.99999,10.17952,31346.23766,0.00000,0.00000
370.24179,10.18944,31421.75674,0.00000,0.00000
370.87979,10.21553,31548.96498,0.00000,0.00000
370.99999,10.22215,31565.32049,0.00000,0.00000
371.99999,10.27501,31668.92529,0.00000,0.00000
372.02679,10.27922,31666.11195,0.00000,0.00000
372.99999,10.34640,31725.83580,0.00000,0.00000
373.96379,10.42689,31791.83006,0.00000,0.00000
373.99999,10.43069,31790.33995,0.00000,0.00000
374.99999,10.51665,31838.23824,0.00000,0.00000
375.99999,10.60178,31852.56720,0.00000,0.00000
376.99999,10.68259,31881.22511,0.00000,0.00000
377.99999,10.75373,31879.06742,0.00000,0.00000
378.99999,10.81834,31860.44693,0.00000,0.00000
379.99999,10.86738,31804.76427,0.00000,0.00000
380.99999,10.89950,31725.80004,0.00000,0.00000
381.35779,10.90683,31685.96029,0.00000,0.00000
381.99999,10.91748,31563.22241,0.00000,0.00000
382.06479,10.91859,31554.15058,0.00000,0.00000
382.63879,10.92216,31429.38614,0.00000,0.00000
382.99999,10.92214,31329.26226,0.00000,0.00000
383.06379,10.92001,31310.64177,0.00000,0.00000
383.56179,10.92294,31183.91037,0.00000,0.00000
383.95679,10.91967,31069.89861,0.00000,0.00000
383.99999,10.92098,31039.91747,0.00000,0.00000
384.30879,10.91605,30928.12300,0.00000,0.00000
384.56079,10.91757,30798.04182,0.00000,0.00000
384.80179,10.91331,30680.23920,0.00000,0.00000
384.99999,10.91092,30577.23045,0.00000,0.00000
385.04379,10.90835,30554.96216,0.00000,0.00000
385.29279,10.90640,30434.57270,0.00000,0.00000
385.57579,10.90397,30311.85865,0.00000,0.00000
385.88379,10.90077,30183.08878,0.00000,0.00000
385.99999,10.89872,30138.05151,0.00000,0.00000
386.22979,10.90018,30061.04231,0.00000,0.00000
386.63879,10.89689,29930.98497,0.00000,0.00000
386.99999,10.89496,29861.52172,0.00000,0.00000
387.99999,10.89193,29829.78821,0.00000,0.00000
388.99999,10.89897,30030.73931,0.00000,0.00000
389.05179,10.90004,30047.58358,0.00000,0.00000
389.34779,10.89919,30184.51929,0.00000,0.00000
389.58079,10.90517,30296.98133,0.00000,0.00000
389.77779,10.90661,30414.60514,0.00000,0.00000
389.96679,10.91157,30551.61238,0.00000,0.00000
389.99999,10.91266,30581.60543,0.00000,0.00000
390.12579,10.91424,30676.61524,0.00000,0.00000
390.27279,10.91852,30802.45256,0.00000,0.00000
390.41879,10.91991,30919.38496,0.00000,0.00000
390.56379,10.92506,31052.37484,0.00000,0.00000
390.69179,10.92915,31167.55486,0.00000,0.00000
390.83579,10.93172,31295.85981,0.00000,0.00000
390.98879,10.93448,31429.27885,0.00000,0.00000
390.99999,10.93787,31434.95321,0.00000,0.00000
391.12379,10.94126,31546.13972,0.00000,0.00000
391.27679,10.94740,31668.34116,0.00000,0.00000
391.49579,10.95799,31800.83036,0.00000,0.00000
391.85379,10.97345,31916.90445,0.00000,0.00000
391.99999,10.98039,31956.60114,0.00000,0.00000
392.46079,11.00529,32049.27444,0.00000,0.00000
392.99999,11.04016,32089.44798,0.00000,0.00000
393.99999,11.11773,32172.94216,0.00000,0.00000
394.00179,11.11800,32171.42820,0.00000,0.00000
394.99999,11.20159,32195.44888,0.00000,0.00000
395.99999,11.28677,32226.34792,0.00000,0.00000
396.99999,11.37283,32253.96872,0.00000,0.00000
397.99999,11.45480,32266.86716,0.00000,0.00000
398.99999,11.52843,32258.46291,0.00000,0.00000
399.99999,11.59007,32262.19416,0.00000,0.00000
400.99999,11.64064,32202.97098,0.00000,0.00000
401.99999,11.67819,32114.86340,0.00000,0.00000
402.44079,11.69082,32058.44164,0.00000,0.00000
402.99999,11.69683,31932.96194,0.00000,0.00000
403.00179,11.69541,31933.89177,0.00000,0.00000
403.48879,11.69986,31814.81361,0.00000,0.00000
403.90279,11.69928,31688.90476,0.00000,0.00000
403.99999,11.70149,31648.91005,0.00000,0.00000
404.27579,11.70039,31559.66997,0.00000,0.00000
404.61879,11.69820,31428.20597,0.00000,0.00000
404.89779,11.69407,31300.00830,0.00000,0.00000
404.99999,11.69378,31261.63483,0.00000,0.00000
405.14879,11.69506,31187.06942,0.00000,0.00000
405.43179,11.69028,31058.02536,0.00000,0.00000
405.67679,11.68907,30926.28717,0.00000,0.00000
405.94579,11.68444,30810.05812,0.00000,0.00000
405.99999,11.68480,30776.48878,0.00000,0.00000
406.22779,11.68264,30678.31993,0.00000,0.00000
406.50779,11.67915,30564.15319,0.00000,0.00000
406.84079,11.67833,30434.83496,0.00000,0.00000
406.99999,11.67498,30371.61827,0.00000,0.00000
407.19479,11.67337,30302.94180,0.00000,0.00000
407.65279,11.67237,30180.16815,0.00000,0.00000
407.99999,11.67148,30123.51990,0.00000,0.00000
408.99999,11.66828,30099.38002,0.00000,0.00000
409.96979,11.67618,30300.74835,0.00000,0.00000
409.99999,11.67471,30310.60696,0.00000,0.00000
410.26979,11.67750,30430.04274,0.00000,0.00000
410.50479,11.68171,30544.07835,0.00000,0.00000
410.71279,11.68366,30666.44669,0.00000,0.00000
410.92779,11.68661,30799.07894,0.00000,0.00000
410.99999,11.68729,30844.21158,0.00000,0.00000
411.11079,11.69005,30924.64209,0.00000,0.00000
411.26979,11.69411,31053.03049,0.00000,0.00000
411.39879,11.69771,31173.27690,0.00000,0.00000
411.52779,11.70136,31299.80564,0.00000,0.00000
411.65979,11.70251,31417.73939,0.00000,0.00000
411.80079,11.70655,31556.33211,0.00000,0.00000
411.93579,11.70953,31673.59829,0.00000,0.00000
411.99999,11.71300,31742.52510,0.00000,0.00000
412.07679,11.71513,31801.03302,0.00000,0.00000
412.23279,11.72125,31924.73650,0.00000,0.00000
412.41079,11.72799,32051.65863,0.00000,0.00000
412.66679,11.73621,32176.37539,0.00000,0.00000
412.99999,11.75130,32269.31095,0.00000,0.00000
413.11779,11.75599,32287.13274,0.00000,0.00000
413.70079,11.78569,32416.61787,0.00000,0.00000
413.99999,11.80832,32457.37553,0.00000,0.00000
414.99999,11.88289,32507.97987,0.00000,0.00000
415.95279,11.95887,32542.82475,0.00000,0.00000
415.99999,11.96179,32545.37582,0.00000,0.00000
416.99999,12.04520,32572.04294,0.00000,0.00000
417.99999,12.13046,32600.92735,0.00000,0.00000
418.99999,12.21185,32621.75322,0.00000,0.00000
419.99999,12.28815,32612.68139,0.00000,0.00000
420.99999,12.35421,32595.22915,0.00000,0.00000
421.99999,12.40804,32568.20440,0.00000,0.00000
422.99999,12.45161,32507.07388,0.00000,0.00000
423.55179,12.46715,32441.00809,0.00000,0.00000
423.99999,12.47641,32339.03646,0.00000,0.00000
424.15679,12.47689,32300.48418,0.00000,0.00000
424.60379,12.48278,32180.52387,0.00000,0.00000
424.97679,12.48070,32055.17530,0.00000,0.00000
424.99999,12.48208,32051.16987,0.00000,0.00000
425.36379,12.48055,31932.59239,0.00000,0.00000
425.76379,12.48002,31796.69380,0.00000,0.00000
425.99999,12.47832,31731.66513,0.00000,0.00000
426.13679,12.47853,31669.98625,0.00000,0.00000
426.41679,12.47749,31557.25002,0.00000,0.00000
426.66979,12.47388,31423.05613,0.00000,0.00000
426.91379,12.46912,31304.37136,0.00000,0.00000
426.99999,12.46962,31250.13113,0.00000,0.00000
427.13179,12.46779,31181.55003,0.00000,0.00000
427.36779,12.46460,31059.68237,0.00000,0.00000
427.60879,12.46107,30935.68087,0.00000,0.00000
427.93879,12.45899,30804.39568,0.00000,0.00000
427.99999,12.45800,30779.74319,0.00000,0.00000
428.28379,12.45711,30681.38361,0.00000,0.00000
428.71479,12.45257,30555.82047,0.00000,0.00000
428.99999,12.45060,30495.59593,0.00000,0.00000
429.36979,12.45022,30436.32507,0.00000,0.00000
429.99999,12.45057,30404.77037,0.00000,0.00000
430.99999,12.45311,30517.44699,0.00000,0.00000
431.10879,12.45512,30540.83586,0.00000,0.00000
431.47479,12.45507,30674.92247,0.00000,0.00000
431.75279,12.46035,30798.36369,0.00000,0.00000
431.96479,12.46346,30927.24085,0.00000,0.00000
431.99999,12.46271,30932.80792,0.00000,0.00000
432.17079,12.46861,31045.49646,0.00000,0.00000
432.36379,12.46999,31172.12057,0.00000,0.00000
432.53479,12.47305,31299.73412,0.00000,0.00000
432.69479,12.47751,31418.91956,0.00000,0.00000
432.85679,12.48084,31545.09068,0.00000,0.00000
432.99999,12.48184,31660.49719,0.00000,0.00000
433.01579,12.48316,31670.73727,0.00000,0.00000
433.15179,12.48660,31797.39714,0.00000,0.00000
433.30079,12.49128,31926.45311,0.00000,0.00000
433.43979,12.49475,32047.70088,0.00000,0.00000
433.59579,12.49975,32173.43092,0.00000,0.00000
433.77379,12.50653,32296.71717,0.00000,0.00000
433.99479,12.51432,32422.42336,0.00000,0.00000
433.99999,12.51364,32428.28846,0.00000,0.00000
434.27979,12.52426,32538.58089,0.00000,0.00000
434.61179,12.54236,32667.39845,0.00000,0.00000
434.99999,12.56481,32756.79350,0.00000,0.00000
435.34379,12.58762,32795.28618,0.00000,0.00000
435.99999,12.63643,32839.14328,0.00000,0.00000
436.99999,12.71861,32872.95103,0.00000,0.00000
437.99999,12.80525,32896.39950,0.00000,0.00000
438.85579,12.87804,32913.74445,0.00000,0.00000
438.99999,12.89172,32913.98287,0.00000,0.00000
439.99999,12.97409,32924.18718,0.00000,0.00000
440.99999,13.05219,32923.92492,0.00000,0.00000
441.99999,13.12501,32904.05273,0.00000,0.00000
442.99999,13.17907,32870.98408,0.00000,0.00000
443.94479,13.22083,32814.46695,0.00000,0.00000
443.99999,13.22114,32804.67987,0.00000,0.00000
444.91679,13.24747,32685.72092,0.00000,0.00000
444.99999,13.24999,32664.00099,0.00000,0.00000
445.59379,13.25631,32550.58527,0.00000,0.00000
445.99999,13.26013,32448.84014,0.00000,0.00000
446.07279,13.26038,32425.92812,0.00000,0.00000
446.45879,13.26034,32306.52809,0.00000,0.00000
446.88479,13.25954,32177.51980,0.00000,0.00000
446.99999,13.25899,32139.74237,0.00000,0.00000
447.22079,13.25656,32063.21001,0.00000,0.00000
447.51579,13.25616,31939.98337,0.00000,0.00000
447.80379,13.25243,31807.26767,0.00000,0.00000
447.99999,13.25105,31714.23674,0.00000,0.00000
448.08879,13.24993,31682.06215,0.00000,0.00000
448.40979,13.24663,31550.41933,0.00000,0.00000
448.75879,13.24548,31432.70016,0.00000,0.00000
448.99999,13.24304,31346.69065,0.00000,0.00000
449.13679,13.24233,31300.21095,0.00000,0.00000
449.55879,13.24131,31182.88517,0.00000,0.00000
449.99999,13.23674,31066.17928,0.00000,0.00000
450.08279,13.23807,31053.47157,0.00000,0.00000
450.99999,13.23772,31001.41287,0.00000,0.00000
451.99999,13.23852,31106.10247,0.00000,0.00000
452.26679,13.23940,31168.28203,0.00000,0.00000
452.63379,13.24297,31288.30194,0.00000,0.00000
452.92279,13.24917,31422.67466,0.00000,0.00000
452.99999,13.24660,31463.57536,0.00000,0.00000
453.15279,13.24995,31547.35565,0.00000,0.00000
453.36479,13.25293,31671.02337,0.00000,0.00000
453.57979,13.25591,31800.11511,0.00000,0.00000
453.77079,13.26011,31919.27671,0.00000,0.00000
453.94779,13.26391,32044.08884,0.00000,0.00000
453.99999,13.26434,32077.53897,0.00000,0.00000
454.12379,13.26780,32172.96600,0.00000,0.00000
454.30479,13.27226,32299.50666,0.00000,0.00000
454.49379,13.27754,32425.64201,0.00000,0.00000
454.67979,13.28267,32550.78793,0.00000,0.00000
454.90079,13.28962,32673.08474,0.00000,0.00000
454.99999,13.29344,32709.49125,0.00000,0.00000
455.19279,13.30206,32797.46771,0.00000,0.00000
455.47979,13.31454,32914.47163,0.00000,0.00000
455.99999,13.33964,32998.25191,0.00000,0.00000
456.41679,13.36441,33047.74761,0.00000,0.00000
456.99999,13.40247,33086.55024,0.00000,0.00000
457.99999,13.47688,33157.62281,0.00000,0.00000
458.66479,13.53251,33165.99131,0.00000,0.00000
458.99999,13.56136,33172.70279,0.00000,0.00000
459.99999,13.64564,33192.24119,0.00000,0.00000
460.99999,13.73034,33192.50345,0.00000,0.00000
461.99999,13.80941,33191.91933,0.00000,0.00000
462.99999,13.87984,33175.88568,0.00000,0.00000
463.99999,13.93814,33141.98256,0.00000,0.00000
464.99999,13.98589,33095.15715,0.00000,0.00000
465.43279,14.00204,33063.82895,0.00000,0.00000
465.99999,14.02018,33003.62825,0.00000,0.00000
466.44279,14.02934,32925.20046,0.00000,0.00000
466.99999,14.03690,32816.11204,0.00000,0.00000
467.04179,14.03701,32803.73812,0.00000,0.00000
467.58379,14.03956,32684.09967,0.00000,0.00000
467.99999,14.04127,32560.67038,0.00000,0.00000
468.02279,14.03961,32552.09923,0.00000,0.00000
468.41879,14.04008,32431.54287,0.00000,0.00000
468.77779,14.03815,32312.69121,0.00000,0.00000
468.99999,14.03537,32194.82899,0.00000,0.00000
469.05879,14.03455,32174.78991,0.00000,0.00000
469.31479,14.03391,32052.27852,0.00000,0.00000
469.59179,14.03088,31936.26404,0.00000,0.00000
469.91479,14.02845,31801.47409,0.00000,0.00000
469.99999,14.02804,31773.85330,0.00000,0.00000
470.23379,14.02426,31690.10878,0.00000,0.00000
470.57279,14.02348,31555.27115,0.00000,0.00000
470.92679,14.01896,31424.99924,0.00000,0.00000
470.99999,14.02022,31401.31235,0.00000,0.00000
471.34479,14.01712,31311.83386,0.00000,0.00000
471.99999,14.01392,31191.65897,0.00000,0.00000
472.12479,14.01319,31180.95398,0.00000,0.00000
472.99999,14.01463,31189.16750,0.00000,0.00000
473.53779,14.01679,31293.04647,0.00000,0.00000
473.92679,14.01883,31412.07695,0.00000,0.00000
473.99999,14.01906,31444.38267,0.00000,0.00000
474.23779,14.02493,31548.32125,0.00000,0.00000
474.47679,14.02684,31676.19705,0.00000,0.00000
474.67679,14.03071,31788.93328,0.00000,0.00000
474.87679,14.03157,31930.42278,0.00000,0.00000
474.99999,14.03551,32005.02396,0.00000,0.00000
475.06679,14.03715,32047.33133,0.00000,0.00000
475.24079,14.03729,32181.22721,0.00000,0.00000
475.39079,14.04392,32298.31457,0.00000,0.00000
475.52779,14.04758,32427.45399,0.00000,0.00000
475.67579,14.05230,32542.76514,0.00000,0.00000
475.84079,14.05637,32666.83817,0.00000,0.00000
475.99999,14.06036,32784.41429,0.00000,0.00000
476.01979,14.06234,32796.63324,0.00000,0.00000
476.23879,14.06795,32926.23758,0.00000,0.00000
476.49679,14.07931,33042.27591,0.00000,0.00000
476.87979,14.09478,33175.37308,0.00000,0.00000
476.99999,14.10102,33198.18974,0.00000,0.00000
477.58979,14.13333,33302.99854,0.00000,0.00000
477.99999,14.15771,33342.27800,0.00000,0.00000
478.99999,14.23078,33391.20150,0.00000,0.00000
479.80579,14.29785,33418.67924,0.00000,0.00000
479.99999,14.31516,33422.16015,0.00000,0.00000
480.99999,14.39915,33429.80146,0.00000,0.00000
481.99999,14.48389,33438.70640,0.00000,0.00000
482.99999,14.56705,33448.71998,0.00000,0.00000
483.99999,14.63988,33434.82018,0.00000,0.00000
484.99999,14.70805,33401.51310,0.00000,0.00000
485.99999,14.75972,33352.56577,0.00000,0.00000
486.47779,14.77988,33310.61602,0.00000,0.00000
486.99999,14.79721,33245.79000,0.00000,0.00000
487.42379,14.80723,33181.53620,0.00000,0.00000
487.99999,14.81590,33076.16711,0.00000,0.00000
488.07479,14.81629,33053.05243,0.00000,0.00000
488.55079,14.82064,32928.34759,0.00000,0.00000
488.92279,14.82046,32813.72786,0.00000,0.00000
488.99999,14.81978,32778.76377,0.00000,0.00000
489.29479,14.81850,32677.98424,0.00000,0.00000
489.63379,14.81856,32547.47391,0.00000,0.00000
489.89179,14.81451,32434.46350,0.00000,0.00000
489.99999,14.81462,32375.71716,0.00000,0.00000
490.18179,14.81352,32306.69498,0.00000,0.00000
490.47079,14.81087,32173.82431,0.00000,0.00000
490.73379,14.80778,32055.72367,0.00000,0.00000
490.98979,14.80522,31929.29029,0.00000,0.00000
490.99999,14.80459,31927.33526,0.00000,0.00000
491.25979,14.80266,31803.51257,0.00000,0.00000
491.51579,14.79921,31675.55332,0.00000,0.00000
491.77279,14.79530,31546.08011,0.00000,0.00000
491.99999,14.79222,31454.77772,0.00000,0.00000
492.07079,14.79223,31433.47502,0.00000,0.00000
492.56479,14.79044,31304.86012,0.00000,0.00000
492.99999,14.78942,31214.98823,0.00000,0.00000
493.17379,14.78798,31182.01494,0.00000,0.00000
493.99999,14.78606,31159.85394,0.00000,0.00000
494.82679,14.78941,31300.84276,0.00000,0.00000
494.99999,14.79065,31333.95910,0.00000,0.00000
495.22979,14.79372,31431.88953,0.00000,0.00000
495.49979,14.79595,31546.90266,0.00000,0.00000
495.72679,14.79986,31674.39699,0.00000,0.00000
495.92679,14.80361,31800.72308,0.00000,0.00000
495.99999,14.80359,31846.82131,0.00000,0.00000
496.11279,14.80686,31923.16294,0.00000,0.00000
496.28279,14.80997,32050.03738,0.00000,0.00000
496.44679,14.81429,32178.79534,0.00000,0.00000
496.60779,14.81698,32300.48418,0.00000,0.00000
496.76079,14.81851,32419.03782,0.00000,0.00000
496.92479,14.82467,32553.50590,0.00000,0.00000
496.99999,14.82731,32617.70010,0.00000,0.00000
497.07479,14.82782,32675.83847,0.00000,0.00000
497.21679,14.83167,32794.22522,0.00000,0.00000
497.35179,14.83565,32920.25328,0.00000,0.00000
497.50079,14.84092,33043.20574,0.00000,0.00000
497.67579,14.85147,33176.64862,0.00000,0.00000
497.91779,14.85934,33298.89774,0.00000,0.00000
497.99999,14.86421,33339.58387,0.00000,0.00000
498.28079,14.87603,33416.15200,0.00000,0.00000
498.99999,14.91871,33536.66067,0.00000,0.00000
499.04279,14.92055,33546.07821,0.00000,0.00000
499.99999,14.98641,33612.32281,0.00000,0.00000
500.99999,15.07414,33649.14656,0.00000,0.00000
501.99999,15.16169,33664.91795,0.00000,0.00000
502.44679,15.20218,33664.01196,0.00000,0.00000
502.99999,15.25154,33664.76297,0.00000,0.00000
503.99999,15.33545,33654.16527,0.00000,0.00000
504.99999,15.41249,33636.35540,0.00000,0.00000
505.99999,15.47803,33618.08062,0.00000,0.00000
506.99999,15.53213,33570.98103,0.00000,0.00000
507.10579,15.53507,33558.02298,0.00000,0.00000
507.99999,15.57105,33477.31829,0.00000,0.00000
508.34579,15.57954,33430.17101,0.00000,0.00000
508.97079,15.59263,33304.70324,0.00000,0.00000
508.99999,15.59407,33296.79966,0.00000,0.00000
509.47079,15.59650,33178.40099,0.00000,0.00000
509.84579,15.59562,33053.25508,0.00000,0.00000
509.99999,15.59649,33007.43103,0.00000,0.00000
510.19679,15.59684,32929.80194,0.00000,0.00000
510.50479,15.59419,32807.83892,0.00000,0.00000
510.82279,15.59317,32678.69949,0.00000,0.00000
510.99999,15.59205,32608.29449,0.00000,0.00000
511.13579,15.59003,32557.86896,0.00000,0.00000
511.40579,15.59061,32431.90050,0.00000,0.00000
511.65179,15.58502,32307.48177,0.00000,0.00000
511.89079,15.58247,32176.45884,0.00000,0.00000
511.99999,15.57916,32121.22917,0.00000,0.00000
512.12279,15.57972,32048.24924,0.00000,0.00000
512.34879,15.57629,31929.01611,0.00000,0.00000
512.57779,15.57434,31805.56297,0.00000,0.00000
512.83579,15.57005,31677.42491,0.00000,0.00000
512.99999,15.56919,31610.65578,0.00000,0.00000
513.13379,15.56743,31551.19419,0.00000,0.00000
513.49879,15.56472,31429.07619,0.00000,0.00000
513.99479,15.56325,31305.52769,0.00000,0.00000
513.99999,15.56233,31305.76611,0.00000,0.00000
514.99999,15.55840,31228.93572,0.00000,0.00000
515.99999,15.56277,31340.59906,0.00000,0.00000
516.31479,15.56596,31420.94612,0.00000,0.00000
516.63779,15.56838,31549.88289,0.00000,0.00000
516.84379,15.57202,31683.15887,0.00000,0.00000
516.99579,15.57325,31798.39849,0.00000,0.00000
516.99999,15.57354,31797.57595,0.00000,0.00000
517.15379,15.57687,31925.03452,0.00000,0.00000
517.30079,15.58145,32043.14709,0.00000,0.00000
517.44179,15.58393,32174.80183,0.00000,0.00000
517.57979,15.58697,32298.43378,0.00000,0.00000
517.71079,15.59013,32417.02318,0.00000,0.00000
517.84779,15.59388,32557.70206,0.00000,0.00000
517.97179,15.59690,32676.93520,0.00000,0.00000
517.99999,15.59802,32695.25766,0.00000,0.00000
518.09579,15.60045,32795.60804,0.00000,0.00000
518.21679,15.60534,32923.62690,0.00000,0.00000
518.34979,15.61047,33045.04156,0.00000,0.00000
518.48379,15.61453,33167.15956,0.00000,0.00000
518.64479,15.62122,33294.21282,0.00000,0.00000
518.83379,15.62898,33422.13631,0.00000,0.00000
518.99999,15.63520,33498.59715,0.00000,0.00000
519.12979,15.64091,33544.11125,0.00000,0.00000
519.62679,15.66664,33669.74592,0.00000,0.00000
519.99999,15.68981,33719.95687,0.00000,0.00000
520.73879,15.73859,33789.61086,0.00000,0.00000
520.99999,15.75474,33814.91899,0.00000,0.00000
521.99999,15.83926,33831.38180,0.00000,0.00000
522.99999,15.92185,33859.81321,0.00000,0.00000
523.99999,16.01126,33865.20147,0.00000,0.00000
524.99999,16.09620,33858.58536,0.00000,0.00000
525.99999,16.17386,33860.25429,0.00000,0.00000
526.99999,16.24850,33832.38316,0.00000,0.00000
527.99999,16.30836,33768.41545,0.00000,0.00000
528.90079,16.34593,33681.45227,0.00000,0.00000
528.99999,16.35149,33679.00848,0.00000,0.00000
529.71179,16.36757,33568.77565,0.00000,0.00000
529.99999,16.37300,33499.99189,0.00000,0.00000
530.32879,16.37720,33430.00412,0.00000,0.00000
530.74479,16.37988,33298.88582,0.00000,0.00000
530.99999,16.37882,33197.36719,0.00000,0.00000
531.03379,16.37872,33191.81204,0.00000,0.00000
531.29379,16.37631,33062.07657,0.00000,0.00000
531.57779,16.37535,32917.23728,0.00000,0.00000
531.81379,16.37351,32804.05998,0.00000,0.00000
531.99999,16.37249,32712.47149,0.00000,0.00000
532.05479,16.36857,32677.98424,0.00000,0.00000
532.27879,16.36667,32546.22221,0.00000,0.00000
532.49879,16.36474,32428.83682,0.00000,0.00000
532.70779,16.36189,32308.80499,0.00000,0.00000
532.93579,16.35813,32173.18058,0.00000,0.00000
532.99999,16.35798,32140.01656,0.00000,0.00000
533.15679,16.35599,32052.04010,0.00000,0.00000
533.38179,16.35283,31931.14996,0.00000,0.00000
533.64379,16.35093,31799.93629,0.00000,0.00000
533.89879,16.34910,31687.17623,0.00000,0.00000
533.99999,16.34671,31626.04570,0.00000,0.00000
534.18379,16.34411,31555.37844,0.00000,0.00000
534.48079,16.34218,31434.45253,0.00000,0.00000
534.89979,16.33738,31308.47216,0.00000,0.00000
534.99999,16.33834,31282.62758,0.00000,0.00000
535.50179,16.33590,31183.94613,0.00000,0.00000
535.99999,16.33265,31141.56723,0.00000,0.00000
536.99999,16.33620,31200.86193,0.00000,0.00000
